Report Key,Date,Type,Category,Tracking Number,Title,Summary,Region,Attack On,Complex Attack,Reporting Unit,Unit Name,Type of Unit,Friendly WIA,Friendly KIA,Host nation WIA,Host nation KIA,Civilian WIA,Civilian KIA,Enemy WIA,Enemy KIA,Enemy Detained,MGRS,Latitude,Longitude,Originator Group,Updated by Group,Ccir,Sigact:,Affiliation,D Color,Classification
242FEE72-B59C-4AA7-9318-BE3001BC1FEA,7/15/2007 15:30,Enemy Action,Ambush,2007-198-050052-0423,151530Z TF DIAMONDBACK ANP PATROL ATTACKED,"On 15JUL07, at approximately 1530Z, an ANP patrol was ambushed IVO of Khayrow Kheyl Village (42SXD0630018800).  Insurgents engaged the patrol utilizing SAF and RPGs from the North and South sides of HWY 1.  During the engagement the driver of an ANP Land Rover lost control causing the vehicle to roll over several times.  The ANP Ranger drove off the road and sustained damage after hitting an object on the side of the road.  ANP officers riding in an ANP Ranger returned fire to the North and South sides of the HWY until they ran out of ammo.  The officers were unable to determine how many insurgents were involved in the engagement.  ANP reported the TIC lasted approximately two hours.   The officers were unable to locate the SAF/DF POOs.  No small arms brass or expended RPG rockets were located in the area.  An ANA QRF from FOB Mehtar Lam, accompanied by the Provincial Governor, responded to the TIC site.  ANP determined the insurgents fled to the Village of Khayrow Kheyl.  ANA cordoned off the village while ANP arrested 20 males suspected to have been involved in the attack.  12 ANP officers were WIA and were transported to Jalalabad Hospital.  Serious injuries consisted of 2 x non-life threatening gun shot wounds, 2 x non-life threatening fragmentation wounds, and 1 x broken neck.  Gen. Omaryar, the Provincial ANP Chief, sustained neck trauma after the vehicle he was riding in rolled over.  Omaryar was transported to Jalalabad Hospital.",RC EAST,ENEMY,FALSE,TF DIAMONDBACK (1-158 IN),TF DIAMONDBACK,None Selected,0,0,12,0,0,0,0,0,20,42SXD0630018800,34.50535965,70.15795898,UNKNOWN,UNKNOWN,,,ENEMY,RED,SECRET
658BA9BC-B55A-A4DA-2FD983B409FF6631,4/19/2008 1:00,Enemy Action,Direct Fire,20080419010041RQQ385999,"(ENEMY ACTION) DIRECT FIRE RPT  (RPG,Small Arms) US PMT : 1 ANSF KIA 20 UE DET","At 0100Z, TF Kandahar reported that an unknown number of insurgents were conducting an illegal check point at 41R QQ 385 999, Zharmi district of Kandahar province. A US PMT and ANA forces moved to investigate when the insurgents engaged friendly forces with small arms fire and RPG's. Friendly forces reported that 1x ANP was KIA and approximatly 20x insurgents were detained.
ISAF tracking # 04-481.",RC SOUTH,ENEMY,,LAND WATCH,US PMT,,0,0,0,1,0,0,0,0,20,41RQQ385999,31.6095314,65.51403809,LAND WATCH,101 Bridge SIGACTS Manager,,,ENEMY,RED,SECRET
71F19B07-1517-911C-C5B3A2B1B4262E9E,10/19/2009 5:00,Friendly Action,Raid,20091019050042SVE7300097000,(FRIENDLY ACTION) RAID RPT   ANSF/ISAF : 2 UE KIA 20 UE DET,"JOINT ANSF/ISAF PROVINCIAL OPERATION CONTINUES:
CENTRAL BAGHLAN DISTRICT 190500OCT09 - ANSF SEARCHED THE HOUSE OF TB COMMANDER AMI MUHAMMED AND SEIZED 17X RPG ROUNDS, 4X BOXES OF HMG AMMO, AND 4X MOTORCYCLES.
SHAHEEN VILLAGE 190630ZOCT09 - NDS ARRESTED 2X TB LEADERS: MULLAH MATTEEN AND ABDUL MATTEEN.
ANDARAB DISTRICT 19OCT09 - FIREFIGHT BETWEEN 2X TB COMMANDERS LEAVES 2X TB KIA.
ANDARAB DISTRICT 191130OCT09 - 22X TB FIGHTERS SURRENDERED TO ANSF.
SOURCE: OCC-R NORTH MTG REPORT 20OCT09",RC NORTH,FRIEND,,TF WARRIOR,ANSF/ISAF,ANSF,0,0,0,0,0,0,0,2,20,42SVE7300097000,36.11729431,68.69998169,ARSIC_NORTH J2 DRAFTER,J3 ORSA,,,FRIEND,BLUE,SECRET
D354D763-1517-911C-C5BD93D21F63E44B,11/8/2009 8:30,Friendly Action,Cache Found/Cleared,20091108083041RQR5593100261,(FRIENDLY ACTION) CACHE FOUND/CLEARED RPT   CDN PMT : 20 UE DET,"CDN PMT reported that hwile conducting a joint patrol with ANP, FF found 100 x bags with ammonium nitrate fertilizer.

FF confiscated the bags and requested assistance for transport to CNS.
OCC-P contacted ANSF for support in the transport of the fertilizer.
After intial find, LN directed FF to a second compound also used for storage of fertilizer. FF found another 1000 x bags of fertilizer and took 15 - 20 detainees.

UPDATE 081009
FF reported 2000 - 3000 (100LBs) bags of ammonium Nitrate Fertilizer found.

UPDATE 081051Z
AT 0934Z FF send a new estimate of the find, now 5000 x 100lbs bags of ammonium nitrate fertilizer.

BDA: 15-20 x detainees",RC SOUTH,FRIEND,,CDN PMT / Task Force South TOC,CDN PMT,CF / ANSF,0,0,0,0,0,0,0,0,20,41RQR5593100261,31.6090374,65.69770813,Task Force South TOC,J3 ORSA,(ISAF) FFIR 9. - EVENTS LIKELY TO CAUSE SIGNIFICANT MEDIA ATTENTION OR EXPLOITABLE FOR IO GAIN,J3 ORSA,FRIEND,BLUE,SECRET
CD618AF3-4737-4C23-8EBD-06CD972D6BF0,5/23/2006 5:45,Detainee Operations,Detained,2007-033-010146-0171,DET OPNS  FOB Lane,"TF Aegis reported 19X LNs detained 10KM SE of FOB Lane. At 0835Z TF Aegis reported during cordon and search operations, ANA detained 19X individuals. 1X individual is possibly a Taliban commander.",RC SOUTH,UNKNOWN,FALSE,TF AEGIS,TF AEGIS,None Selected,0,0,0,0,0,0,0,0,19,42SUA0400092800,32.45513153,66.91477203,UNKNOWN,UNKNOWN,,,UNKNOWN,GREEN,SECRET
1FC2BE9A-7967-430D-8006-A08B85B9FFE2,2/27/2007 11:37,Detainee Operations,Released,2007-058-113703-0217,DETAINEE OPERATIONS (MOD),AT 271134ZFEB07 19 DETAINEES WERE RELEASED TO IROA,RC EAST,UNKNOWN,FALSE,"PMO, CJTF-82",PMO,None Selected,0,0,0,0,0,0,0,0,19,42SWD2419567102,34.94614029,69.26496887,UNKNOWN,UNKNOWN,,,UNKNOWN,GREEN,SECRET
5873BF24-AEDD-43EC-83FE-C546EFC355EF,4/26/2004 0:00,Enemy Action,Direct Fire,2007-033-004012-0266,DIRECT FIRE ANP CIV Other 6 CIV WIA 2 ANP KIA,"(S//REL GCTF)  PANJWAYI CITY. THE LOCAL GOVERNMENT DISTRICT OFFICES AND THE NEIGHBOURING COMPOUND OF A LOCAL NGO WERE ATTACKED BY BETWEEN TEN AND FIFTEEN ARMED MEN. WITNESSES REPORT THAT FIRING BEGAN AT THE GOVERNMENT OFFICES AROUND 10:45 HRS AND THAT WITHIN THE NEXT HALF HOUR SOME OF THE ATTACKERS MOVED TO THE AID AGENCYS AREA, WHERE THEY KILLED TWO NATIONAL STAFF MEMBERS, WOUNDED ONE GUARD AND SET FIRE TO SOME VEHICLES. IT IS ALSO REPORTED THAT ABOUT FIVE OTHER PERSONS WERE WOUNDED INCLUDING MEMBERS OF THE LOCAL SHURA, WHO SHARE THE COMPOUND WITH THE NGO, AND SOME GOVERNMENT OFFICIALS AND SOLDIERS. AN UNCONFIRMED NUMBER OF ATTACKERS MAY HAVE BEEN KILLED OR INJURED.  AFGHAN AUTHORITIES HAVE ARRESTED 18 MEMBERS OF THE OUSTED TALIBAN REGIME SUSPECTED OF KILLING TWO LOCAL AID WORKERS IN THE RESTIVE SOUTHERN PROVINCE OF KANDAHAR, A SENIOR OFFICIAL SAID ON THURSDAY.  (AS REPORTED BY ANSO, ASSOCIATED PRESS AND OTHER PRESS SOURCES).",RC SOUTH,ENEMY,FALSE,OTHER,OTHER,None Selected,0,0,0,2,6,0,0,0,18,41RQQ2979194763,31.56500053,65.42111206,UNKNOWN,UNKNOWN,,,ENEMY,RED,SECRET
44312AE2-FE5E-418F-B84A-2D2113996845,6/4/2007 6:30,Enemy Action,Ambush,2007-155-065204-0113,D5 040630Z TF Diablo Reports TIC IVO WC 0663 1401,"041040LJUN07,  3/1 ANA reports an ambush by an unknown number of gunmen vicinity WC 0663 1401. ANA engaged in an approximately 2.5 hour gun battle with the gunmen, ending when the gunmen fled to the north (WC 050 163) as indicated by blood trails leading from their firing positiom. ANA searched the qulat located approximately 300m north of the firing position and found 18 military age males.
ANP responded with QRF support to the area at approximately 041345LJUN07, secured 2 RPG launchers and 9 RPG rounds as evidence.  The intelligence officer, operations officer, and commander conducted tactical interrogation of all 18 men, and determined that the men listed below needed to be detained for further questioning.  They are currently being held at the Paktya Provincial ANP Headquarters in Gardez. NFTR.

Update:TF Diablo TIC IVO WC 066 140 was closed at 1414z.  ANA searched the qualat located approximately 300m north of the firing position, found 18 military age males, and conducted tactical interrogation. They are currently being held at the Paktya Provincial ANP Headquarters in Gardez.   No reports of damage or injuries. NFTR.
ISAF Event # 06-080",RC EAST,ENEMY,FALSE,TF DIABLO (508 STB &amp;amp;amp; 4BSTB),4TH BSTB / GARDEZ,None Selected,0,0,0,0,0,0,0,0,18,42SWC0660014000,33.56565094,69.07111359,UNKNOWN,UNKNOWN,,,ENEMY,RED,SECRET
48450108-D5B8-464E-85DE-FAD808D3F8F9,8/23/2007 4:35,Enemy Action,Attack,2007-235-050402-0795,D1 230435Z TF Gladius DF TIC in ALASAY,DOMINION 5 REPORTS RECEIVING SMALL ARMS AND PKM FIRE AT 42S WD 6369 6033.  ANA DETAINED 18 PAX AND 1 MORTAR TUBE.  UNIT IS NO LONGER IN ENEMY CONTACT.  DOMINION 5 IS PROCEDING TO FB M-F WITH DETAINEES.  Event closed at 0858Z.  ISAF Tracking #08-619,RC EAST,ENEMY,FALSE,TF GLADIUS (DSTB),TF GLADIUS,None Selected,0,0,0,0,0,0,0,0,18,42SWD6369060330,34.88336182,69.69696808,UNKNOWN,UNKNOWN,,,ENEMY,RED,SECRET
5F819ECE-3A62-41FC-B117-D72504DFE2E3,9/10/2007 5:58,Detainee Operations,Transfer,2007-253-061528-0861,"100558Z, TASK FORCE GUARDIAN, DETAINEE TRANSFER",18X DETAINEES RELEASED TO IROA FROM THE BTIF ON 100558ZSEPT07.,RC EAST,UNKNOWN,FALSE,"PMO, CJTF-82",PMO,None Selected,0,0,0,0,0,0,0,0,18,42SWD2419567102,34.94614029,69.26496887,UNKNOWN,UNKNOWN,,,UNKNOWN,GREEN,SECRET
24569246-A788-073A-255139DBE9BC45AE,3/18/2009 19:31,Friendly Action,Raid,20090319000142SWC0707783531,(FRIENDLY ACTION) RAID RPT  (Small Arms) 3/10 3BCT S2 : 18 UE DET,"TF 10 conducted Operation Delwar IOT to interdict TB CDR financier, Haji Katlai. Resulting in Targeted individual detained as well as 17 others. QRF dispatched to provide transport of detainees.",RC EAST,FRIEND,,TF Spartan SIGACTS Manager,3/10 3BCT S2,CF,0,0,0,0,0,0,0,0,18,42SWC0707783531,34.19275284,69.07680511,TF Spartan SIGACTS Manager,A SIGACTS MANAGER,,,FRIEND,BLUE,SECRET
9FC9FB08-D556-40A5-9801-DED91E2021A6,10/17/2006 4:05,Explosive Hazard,IED Explosion,2007-033-005624-0105,IED CIV Mest Village 1 CIV WIA,"At 170735ZOCT06, TF Chamberlain reported an IED Detonation 38km SW of Sharona PRT. After link up with RCP5A on the way back to KKC heading south we heard a loud boom and saw a huge black cloud of smoke. Patrol continued south towards KKC and entered the town of Sehganeh and found a hole in the ground on the route that had been cleared 45 minutes earlier. 1x LN injured. 17x LN have been detained for questioning by ANA. No injuries or damage to US equipment. EOD exploited the site.  Event closed at 0735Z.  ISAF Tracking# 10-400.",RC EAST,ENEMY,FALSE,37 EN,37 EN,Coalition,0,0,0,0,1,0,0,0,17,42SVB5482742578,32.92050934,68.51686859,UNKNOWN,UNKNOWN,,,ENEMY,RED,SECRET
6871F755-8C08-47FC-BF55-34490ACD07D3,6/29/2007 6:55,Enemy Action,Attack,2007-180-070403-0796,D3 290655Z TF Diablo reports ANP TIC IVO VC 947 042,"At 290655Z TF Diablo reports ANP troops in contact with ACM the vicinity 42S VC 947 042. TF Diablo launched QRF from FB Zormat ISO of ANP. While heading to the TIC site D 46 receives contact with a blocking position. Enemy pax broke off to Makaveh Village (VC 950 042), D46 sends 6 dismounts into village to locate enemy pax. D46 was re engage by the enemy pax and broke off again. 1 ANP was shot in leg and the other ANP was shot through mouth both ANP, both was treated at the scene and transported to nearest hospital. D46 detained 17 local national from the village for questioning, ANP reports that one of the detainee might be HVT name Ali Mohammad this is not confirmed w/ US CF yet . BDA - 2 ANP wounded and 4 Enemy KIA. Detainees and body of EKIA will be transported to Gardez for ID. NFTR
ISAF Tracking # 06-754.",RC EAST,ENEMY,FALSE,TF DIABLO (508 STB &amp;amp;amp; 4BSTB),4TH BSTB / GARDEZ,None Selected,0,0,2,0,0,0,0,4,17,42SVC9470004200,33.47726059,68.94296265,UNKNOWN,UNKNOWN,,,ENEMY,RED,SECRET
16170B54-5EFA-44B7-B3F7-33FC1B26E725,7/28/2007 3:30,Enemy Action,Ambush,2007-209-102300-0270,280330Z ANP patrol was ambushed in the Dasht-e-Altamur area northeast of the Dabar Bridge: 4 ANP KIA / 1 ANP WIA,"At 0330Z, an ANP patrol was ambushed in the Dasht-e-Altamur area northeast of the Dabar Bridge by an unknown number of ACM with small arms. One ANP WAS WIA. ACM broke contact and withdrew to a village (still waiting on the name).  The ANP surrounded the village and requested support from more ANP and ANA. ANP from Puli-ALam and two ANA trucks reinforced at 0510Z.
     The Dasht-e-Altamur encompasses a large area northeast of the Dabar Bridge. Center mass grid for the area is, 42S VC 99200 48400. This is the same area TF Roughneck was hit earlier in the month. This is the same area the National Solidarity Project NGO personnel were murdered as well. 
CHARKH AMBUSH UPDATE- Charkh confirmed 4 ANP KIA 1 ANP WIA, 17 detainees at Puli Alam ANP Station, confiscated one British rifle with approximately 25 rounds. NFTR",RC EAST,ENEMY,FALSE,TF DIABLO (508 STB &amp;amp;amp; 4BSTB),4TH BSTB / GARDEZ,None Selected,0,0,1,4,0,0,0,0,17,42SVC9920048400,33.87593079,68.99134827,UNKNOWN,UNKNOWN,"(PIR 1)WHICH ENEMY SUPPORT AREAS ARE CAPABLE OF DISRUPTING THE CONNECTION OF POPULATION DENSITIES?  (DP 1, 4, 5, 6)",CJTF-82,ENEMY,RED,SECRET
2F86C8FC-ED76-4D0B-9E4E-7EAE714ACDAD,6/17/2005 22:22,Enemy Action,Direct Fire,2007-033-004127-0187,DIRECT FIRE  Deh Chopan,TF Bayonet reports TIC 2.5K E of Deh Chopan.  B/2-503 reports receiving small arms and RPG fire from 10-15 AQAM.  Boar 15 (2X A-10s) arrived on station on 2308Z.  2319Z Update: No longer in contact.  0021Z Update: B/2-503 resumes contact with AQAM elemets. Predator sent ISO of TIC.  AQAM broke contact towards the town of Tangay (42S TB 945 146).  TF Bayonet pursued AQAM and in coordination with ANP is searching the village. TF Bayonet provided support to the ANP as they detained 16X suspected AQAM. The villages searched were Tangay and Mullak Hal. Nothing further was reported.,RC SOUTH,ENEMY,FALSE,TF BAYONET,TF BAYONET,None Selected,0,0,0,0,0,0,0,0,16,42STB9330012500,32.63077927,66.79666901,UNKNOWN,UNKNOWN,,,ENEMY,RED,SECRET
C987D343-2D11-4343-B515-D79A6A1BCD16,2/21/2006 7:40,Detainee Operations,Detained,2007-033-010136-0419,DET OPNS  Asadabad,"(Delayed Report) TF Devil reported 16x personnel detained 15km NW of ABAD. At 1832Z, TF Lava reported while conducting patrols ISO Operation Kurbagh 2 they detained 16x personnel. Personnel were transported to ABAD RIF for processing. No damages or injuries were reported.",RC EAST,UNKNOWN,FALSE,TF DEVIL,TF DEVIL,None Selected,0,0,0,0,0,0,0,0,16,42SXD867704,34.95895004,71.04482269,UNKNOWN,UNKNOWN,"DBC - The apprehension, movement and release of detainees or Persons Under Control (PUCs).",DBC GLOBAL,UNKNOWN,GREEN,SECRET
3E22A834-2F56-40E0-9C50-EF93C8546007,2/24/2006 15:30,Detainee Operations,Released,2007-033-011051-0189,DET OPNS,"TF Devil reported detainees released from the Asadabad RIF.  At 1740Z, 16x detainees were administratively released to a National Directorate of Security (NDS) representative.",RC EAST,UNKNOWN,FALSE,TF DEVIL,TF DEVIL,None Selected,0,0,0,0,0,0,0,0,16,42SXD9527458853,34.85327911,71.13597107,UNKNOWN,UNKNOWN,"DBC - The apprehension, movement and release of detainees or Persons Under Control (PUCs).",DBC GLOBAL,UNKNOWN,GREEN,SECRET
65FE91D6-DD5E-783B-AE276A67BF79B449,7/27/2008 8:07,Enemy Action,Direct Fire,20080727080742SWC8172014140,(ENEMY ACTION) DIRECT FIRE RPT  (Small Arms) 2/D/2-506 (TF WHITE CURRAHEE) : 16 UE DET,"ISAF #07-1302
UNIT: 2/D/2-506

TYPE: SAF

TIMELINE: AT 270807JULY08 RECIEVED A REPORT 2/D/2-506 IS RECIEVING SAF APPROX 250m TO THE EAST OF THEIR POSITION

2/D/2-506 0840z IS NO LONGER IN CONTACT; PULLED BACK TO THE DC; GOING TO CONDUCT RESUPPLY AND MOVE BACK TO THE QALAT; AND ASSIST ANSF IN SEARCHING AND CLEARING THE QALAT

UPDATE: 09058z F15s ON STATION
2/D/2-506 ENROUTE BACK TO SEARCH THE QALAT WITH ANSF
 
UPDATE: 1000z 2/D/2-506 AND ANSF IS SEARCHING THE QALAT ATT

UPDATE AT 1030Z 2/D/2-506 AND ANSF CONDUCTED A SEARCH IN THE QALAT NSTR.

UPDATE:
AT 1140Z HHB 4-320 SUPPORTED 2/D/2-506 AND SEARCHED SOME OF THE HOUSES IN THE AREA FINDING IN 1 HOUSE PLANS ON HOW TO MAKE A IED. 6x LN WERE DETAINED.

UPDATE: 
AT 1204Z 2/D/2-506 HAS A TOTAL OF 10 DETAINEES THAT NEED TRANSPORT. 8 OF THE 9 DETAINEES TESTED POSITIVE FOR TNT THE NAMES ARE SARDAT KHAN, GULDARAS KHAN, RAKMAD TULLAH, SALAM KHAN, SIGMAND KHAN, ABEDALLAH WALDI, SHIDMAT KHAN, SHBQDR KHAN, and ZAIDULLAH. 1 TESTED POSITIVE FOR TNT AND PLASTIC EXPLOSIVES HIS NAME IS GARD NAMIL. THEY WERE FOUND IN THE VIC WC 81699 14184. 



S2 ASSESSMENT:

FRIENDLY FOLLOW UP:

SUMMARY:
SAF
16x DETAINEES

EVENT CLOSED 1724Z",RC EAST,ENEMY,,TF Currahee SIGACT Manager S-3,2/D/2-506 (TF WHITE CURRAHEE),CF,0,0,0,0,0,0,0,0,16,42SWC8172014140,33.56380081,69.8804245,TF Currahee SIGACT Manager S-3,101 Bridge SIGACTS Manager,,,ENEMY,RED,SECRET
95E3290E-AE42-44B5-AC61-D05E7193B4D5,12/9/2004 6:00,Suspicious Incident,Surveillance,2007-033-010702-0580,SURV  Other,"(S REL GCTF) CJSOTF REPORTS SALT. AT 0850Z THE FOLLOWING SALT REPORT WAS SENT: S: 15X INDIVIDUALS, A: CONDUCTING RECON OF BCP 6, L: 42S XB 204 957, T: 0600Z. REMARKS: AT 0800Z A KPF PATROL MOVED FORWARD TO THE POSITION OF THE 15X UA INDIVIDUALS. AT 0830Z CJSOTF DETAINED THE INDIVIDUALS THAT TURNED OUT TO BE PAK MILITIA AND MOVED THEM TO A HOLDING AREA. AT 0955Z FOB 12 INSTRUCTED CJSOTF TO RELEASE THE PAKISTANI MILITIA MEMBERS. UPDATE AS OF 1100Z: AFGHAN ELEMENTS ESCORTED PAKISTANIS BACK TO THE BORDER. UPDATE AS OF 1155Z: CJSOTF CONFIRMS THAT THE 15X PAK MILITIAS HAVE BEEN RELEASED. NFI",RC EAST,ENEMY,FALSE,CJSOTF-A,CJSOTF-A,Coalition,0,0,0,0,0,0,0,0,15,42SXB2038695673,33.39360809,70.29444885,UNKNOWN,UNKNOWN,,,ENEMY,RED,SECRET
A052F8F0-D28A-4395-BBB3-41ACDB58ABD5,5/1/2005 10:31,Detainee Operations,Transfer,2007-033-010939-0799,DET OPNS  Kandahar,TF GUARDIAN REPORTS 15X DETAINEES RELEASED FROM KANDAHAR SHORT TERM HOLDING FACILITY TO THE GOA.  NFI.,RC SOUTH,UNKNOWN,FALSE,TF GUARDIAN,TF GUARDIAN,None Selected,0,0,0,0,0,0,0,0,15,41RQQ6531987986,31.49629021,65.79325867,UNKNOWN,UNKNOWN,,,UNKNOWN,GREEN,SECRET
5BE46A92-AAFA-4869-9CAE-FDF664F42CBD,7/28/2005 2:01,Friendly Action,Direct Fire,2007-033-004135-0892,DIRECT FIRE ANA Deh Rawod 2 ANA WIA,CJSOTF reports TIC 14K N of FB Cobra.  ANP and ANA reports taking small arms fire.  CAS (2X GR-7s) en-route to site.  2X ANP reported WIA.  PT1 with GSW to hand and PT2 with GSW to shoulder.  CJSOTF requests MEDEVAC; CJTF76 approves MEDEVAC mission 07-28A to Tarin Kowt.  W/U at 0311Z. W/D AT 0513Z.  3X ACM reported KIA   At 0203Z unit no longer in contact and 15X suspected ACM have been detained.,RC SOUTH,FRIEND,FALSE,CJSOTF-A,CJSOTF-A,ENEMY,0,0,2,0,0,0,0,3,15,41SQS369604,33.05638123,65.5372467,UNKNOWN,UNKNOWN,"DBC - Direct or indirect fire engagement directed at Coalition Forces, or executed by coalition forces.  Ordnance release by coalition aircraft.",DBC GLOBAL,FRIEND,BLUE,SECRET
07D778E0-2BF9-482B-A8D6-17F550DFA3A2,9/19/2005 8:46,Detainee Operations,Detained,2007-033-010122-0479,DET OPNS  Bagram,"TF Guardian reports 15x detainees received at the Bagram Theater Internment Facility, 11x detainees from CJSOTF and 4x detainees from TF Bayonet.",RC EAST,UNKNOWN,FALSE,TF GUARDIAN,TF GUARDIAN,None Selected,0,0,0,0,0,0,0,0,15,42SVD8962967930,34.95383835,68.88641357,UNKNOWN,UNKNOWN,"DBC - The apprehension, movement and release of detainees or Persons Under Control (PUCs).",DBC GLOBAL,UNKNOWN,GREEN,SECRET
7525BAE3-1DDC-4843-9DA5-2C3EF7F88153,9/21/2006 1:45,Enemy Action,Direct Fire,2007-033-004446-0275,DIRECT FIRE CIV  2 CIV WIA,"At 0157Z TF Chosin reported observing 3-4x enemy pax with machine guns 17km North of FOB Blessing at their position in Aranas. OP 2 received SAF. The unit returned SAF, 60mm(11x rds HE, 4x rds WP), 120mm(17x rds HE, 12x rds WP), and 155mm (15x rds HE)on the enemy position. At 0223Z assets acquired 7x enemy PAX breaking contact north. At 0343Z CCA engaged 6x enemy PAX (with 4x EKIA resulting). At 0510Z the unit detained 15x fighting age males that appear Arab vic of the strike.  Some speak Pashtun but none speak the local language of Nuristani. 0741Z Unit reports that 2 LNs with the enemy PAX were WIA (ICW SIGACT 19189). Following a shura held after the TIC, the 15 detainees were released. No injuries or damage to equipment. NFTR.",RC EAST,ENEMY,FALSE,TF 1-32,TF 1-32,None Selected,0,0,0,0,2,0,0,4,15,42SXD7920089300,35.13063049,70.96679688,UNKNOWN,UNKNOWN,,,ENEMY,RED,SECRET
3E03A841-0007-4077-9FE0-3A90BBEBCBED,5/29/2007 5:10,Detainee Operations,Transfer,2007-149-051924-0488,290510Z TF Guardian Detainee Transfer,TF Guardian reports 15 LLEC detainees were transferred from the BTIF to the International Committee of the Red Cross at 290510ZMAY07.,RC EAST,UNKNOWN,FALSE,"PMO, CJTF-82",PMO,None Selected,0,0,0,0,0,0,0,0,15,42SWD2419567102,34.94614029,69.26496887,UNKNOWN,UNKNOWN,,,UNKNOWN,GREEN,SECRET
B4B574C1-1623-40BC-95F6-B0E110FEE770,7/30/2007 23:20,Friendly Action,Cache Found/Cleared,2007-212-005647-0120,ISAF19 302320Z TF ZABUL CACHE DISC IVO QALAT CITY,At 2320Z TF Zabul reports Saber Tooth 6 found a weapons cache RPG and AK-47 in the objective 5km Southwest of FOB Qalat. UPDATE: 15x individuals detained.  ISAF Tracking # 07-798,RC SOUTH,FRIEND,FALSE,CJTF-82,CJTF-82,None Selected,0,0,0,0,0,0,0,0,15,42SUA0140053600,32.10126877,66.89530945,UNKNOWN,UNKNOWN,,,FRIEND,BLUE,SECRET
5D36B8B3-1517-911C-C5703B1D6DD0D549,5/20/2009 4:30,Explosive Hazard,IED Explosion,20090520043042STB2330036500,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (VOIED) ANCOP W/ US PMT : 1 HNSF KIA 4 HNSF WIA 15 UE DET,"At 0832Z, RC South reported an IED Explosion.  RC South reported ANCOP w/ USPMT suffered an IED strike resulting in 1x ANCOP KIA and 4x ANCOP WIA (CAT C).  ANCOP detained 1x possible INS that tested positive for contact with TNT.  Additionally, ANCOP detained 14x persons that are being held at Chora PHQ.  US PMT is working on vehicle recovery and reports a possible unexploded secondary IED in the area.  NFI att.  BDA: 1x ANCOP KIA, 4x ANCOP WIA (CAT C). 

Event closed at 1755Z.

ISAF # 05-1177
CIDNE Report #",RC SOUTH,ENEMY,,TFU / TF East JOC Watch,ANCOP w/ US PMT,ANSF,0,0,4,1,0,0,0,0,15,42STB2330036500,32.83168793,66.04412079,TF East JOC Watch,J3 ORSA,(ISAF) FFIR 2. - FATALITY TO ANSF OR INJURY TO > 5 ANSF,J3 ORSA,ENEMY,RED,SECRET
